expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,banner,website,facebook,twitch,twitter,instagram,linkedin,discord,tiktok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,tags0,tags1,tags2,sbrank,subscribers,rankedviews,rankcountry,data/daily/0/date,data/daily/0/subs,data/daily/0/views,data/daily/1/date,data/daily/1/subs,data/daily/1/views,data/daily/2/date,data/daily/2/subs,data/daily/2/views,data/daily/3/date,data/daily/3/subs,data/daily/3/views,data/daily/4/date,data/daily/4/subs,data/daily/4/views,data/daily/5/date,data/daily/5/subs,data/daily/5/views,data/daily/6/date,data/daily/6/subs,data/daily/6/views,data/daily/7/date,data/daily/7/subs,data/daily/7/views,data/daily/8/date,data/daily/8/subs,data/daily/8/views,data/daily/9/date,data/daily/9/subs,data/daily/9/views,data/daily/10/date,data/daily/10/subs,data/daily/10/views,data/daily/11/date,data/daily/11/subs,data/daily/11/views,data/daily/12/date,data/daily/12/subs,data/daily/12/views,data/daily/13/date,data/daily/13/subs,data/daily/13/views,data/daily/14/date,data/daily/14/subs,data/daily/14/views,data/daily/15/date,data/daily/15/subs,data/daily/15/views,data/daily/16/date,data/daily/16/subs,data/daily/16/views,data/daily/17/date,data/daily/17/subs,data/daily/17/views,data/daily/18/date,data/daily/18/subs,data/daily/18/views,data/daily/19/date,data/daily/19/subs,data/daily/19/views,data/daily/20/date,data/daily/20/subs,data/daily/20/views,data/daily/21/date,data/daily/21/subs,data/daily/21/views,data/daily/22/date,data/daily/22/subs,data/daily/22/views,data/daily/23/date,data/daily/23/subs,data/daily/23/views,data/daily/24/date,data/daily/24/subs,data/daily/24/views,data/daily/25/date,data/daily/25/subs,data/daily/25/views,data/daily/26/date,data/daily/26/subs,data/daily/26/views,data/daily/27/date,data/daily/27/subs,data/daily/27/views,data/daily/28/date,data/daily/28/subs,data/daily/28/views,data/daily/29/date,data/daily/29/subs,data/daily/29/views,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:32 EST,553,UC5ezaYrzZpyItPSRG27MLpg,popskids,popskids,@popskids,POPS Kids,2014-01-14,film,VN,Vietnam,https://yt3.ggpht.com/ytc/AMLnZu9WU7OoAZJgSafHlppcZ-mHHj2VqoS1QVQRrARlTg=s88-c-k-c0x00ffffff-no-rj,,https://www.youtube.com/channel/UC5ezaYrzZpyItPSRG27MLpg,https://www.facebook.com/pops.kids?fref=ts,,,,,,,"4,530.00","15,400,000.00","9,244,529,950.00",0.00,0.00,0.00,0.00,"100,000.00","200,000.00","300,000.00","600,000.00","1,600,000.00","6,287,307.00","12,724,729.00","42,012,752.00","86,705,346.00","94,912,614.00","176,777,430.00","383,474,079.00","933,082,396.00","3,554,354,499.00",A-,FALSE,TRUE,kids,music,pop,"2,655.00",242.00,404.00,2.00,2022-12-09,"15,400,000.00","9,244,529,950.00",2022-12-08,"15,400,000.00","9,238,347,555.00",2022-12-07,"15,400,000.00","9,232,060,248.00",2022-12-06,"15,400,000.00","9,232,060,248.00",2022-12-05,"15,400,000.00","9,225,622,826.00",2022-12-04,"15,400,000.00","9,219,322,556.00",2022-12-03,"15,400,000.00","9,211,268,686.00",2022-12-02,"15,400,000.00","9,196,334,803.00",2022-12-01,"15,400,000.00","9,196,334,803.00",2022-11-30,"15,400,000.00","9,190,223,242.00",2022-11-29,"15,400,000.00","9,178,410,481.00",2022-11-28,"15,400,000.00","9,172,944,522.00",2022-11-27,"15,400,000.00","9,172,944,522.00",2022-11-26,"15,400,000.00","9,165,426,085.00",2022-11-25,"15,400,000.00","9,157,821,028.00",2022-11-24,"15,400,000.00","9,151,642,209.00",2022-11-23,"15,400,000.00","9,145,835,113.00",2022-11-22,"15,300,000.00","9,139,800,414.00",2022-11-21,"15,300,000.00","9,221,487,015.00",2022-11-20,"15,300,000.00","9,212,911,545.00",2022-11-19,"15,300,000.00","9,212,911,545.00",2022-11-18,"15,300,000.00","9,204,611,852.00",2022-11-17,"15,300,000.00","9,192,221,353.00",2022-11-16,"15,300,000.00","9,186,740,822.00",2022-11-15,"15,300,000.00","9,186,740,822.00",2022-11-14,"15,300,000.00","9,181,103,896.00",2022-11-13,"15,300,000.00","9,168,158,006.00",2022-11-12,"15,300,000.00","9,168,158,006.00",2022-11-11,"15,300,000.00","9,154,765,561.00",2022-11-10,"15,300,000.00","9,149,213,175.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:33 EST,552,UCq-Fj5jknLsUf-MWSy4_brA,tseries,tseries,@tseries,T-Series,2006-03-13,music,IN,India,https://yt3.ggpht.com/v_PwNTRdcmpaEU6zh9wytm0ERtq2BOAmBQvr1QyZstphlpcPUqjbX3wqIvSRR9bWIgSjmRUJcwE=s88-c-k-c0x00ffffff-no-rj,,https://www.youtube.com/channel/UCq-Fj5jknLsUf-MWSy4_brA,http://www.facebook.com/tseriesmusic,,http://www.twitter.com/tseries,https://instagram.com/tseries.official,,,,"18,195.00","231,000,000.00","209,192,055,684.00",0.00,0.00,"1,000,000.00","1,000,000.00","2,000,000.00","5,000,000.00","7,000,000.00","13,000,000.00","31,000,000.00","105,857,317.00","265,402,258.00","748,132,781.00","1,260,800,114.00","2,653,298,199.00","5,191,541,522.00","8,017,326,174.00","15,823,350,338.00","35,982,097,595.00",A++,FALSE,FALSE,india,music,music label,4.00,1.00,1.00,1.00,2022-12-09,"231,000,000.00","209,192,055,684.00",2022-12-08,"231,000,000.00","209,192,055,684.00",2022-12-07,"231,000,000.00","209,086,198,367.00",2022-12-06,"231,000,000.00","209,005,392,982.00",2022-12-05,"231,000,000.00","208,926,653,426.00",2022-12-04,"230,000,000.00","208,840,633,266.00",2022-12-03,"230,000,000.00","208,752,952,624.00",2022-12-02,"230,000,000.00","208,659,443,292.00",2022-12-01,"230,000,000.00","208,443,922,903.00",2022-11-30,"230,000,000.00","208,443,922,903.00",2022-11-29,"230,000,000.00","208,362,719,845.00",2022-11-28,"230,000,000.00","208,195,256,930.00",2022-11-27,"230,000,000.00","208,101,773,324.00",2022-11-26,"230,000,000.00","208,015,353,496.00",2022-11-25,"230,000,000.00","207,931,255,570.00",2022-11-24,"230,000,000.00","207,931,255,570.00",2022-11-23,"230,000,000.00","207,842,115,653.00",2022-11-22,"230,000,000.00","207,751,222,584.00",2022-11-21,"230,000,000.00","207,579,544,089.00",2022-11-20,"229,000,000.00","207,579,544,089.00",2022-11-19,"229,000,000.00","207,489,485,661.00",2022-11-18,"229,000,000.00","207,400,079,360.00",2022-11-17,"229,000,000.00","207,224,103,927.00",2022-11-16,"229,000,000.00","207,224,103,927.00",2022-11-15,"229,000,000.00","207,060,214,528.00",2022-11-14,"229,000,000.00","207,060,214,528.00",2022-11-13,"229,000,000.00","206,973,178,584.00",2022-11-12,"229,000,000.00","206,887,139,515.00",2022-11-11,"229,000,000.00","206,700,629,025.00",2022-11-10,"229,000,000.00","206,700,629,025.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:35 EST,551,UCbCmjCuTUZos6Inko4u57UQ,checkgate,cocomelon,@cocomelon,Cocomelon - Nursery Rhymes,2006-09-01,education,US,United States,https://yt3.ggpht.com/ytc/AMLnZu9h3gApsaOdh65otw4b0UrW3EQPZOUkpnkbFKznsA=s88-c-k-c0x00ffffff-no-rj-mo,"https://yt3.ggpht.com/TmUwFCS7pkJrilnk5oJTFR0gYYJjtZ5Z680HAlHVLbyvi__5Vmn68nYXv92Dr-RLaK5O_3UfrTc=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,https://www.facebook.com/Cocomelonkids/,,https://twitter.com/cocomelonkids,https://www.instagram.com/cocomelon_official/,,,,825.00,"149,000,000.00","145,729,200,196.00",0.00,"1,000,000.00","1,000,000.00","1,000,000.00","3,000,000.00","5,000,000.00","7,000,000.00","12,000,000.00","26,000,000.00","85,019,633.00","242,035,226.00","580,543,737.00","1,170,899,638.00","2,627,486,207.00","4,993,638,139.00","7,427,118,550.00","14,659,156,904.00","30,594,961,325.00",A++,FALSE,TRUE,abckidtv,education,kids,3.00,3.00,2.00,1.00,2022-12-09,"149,000,000.00","145,729,200,196.00",2022-12-08,"149,000,000.00","145,636,016,303.00",2022-12-07,"149,000,000.00","145,550,996,670.00",2022-12-06,"148,000,000.00","145,466,512,764.00",2022-12-05,"148,000,000.00","145,393,981,077.00",2022-12-04,"148,000,000.00","145,316,205,067.00",2022-12-03,"148,000,000.00","145,233,972,669.00",2022-12-02,"148,000,000.00","145,152,049,140.00",2022-12-01,"148,000,000.00","145,055,472,566.00",2022-11-30,"148,000,000.00","144,968,597,259.00",2022-11-29,"148,000,000.00","144,878,568,775.00",2022-11-28,"148,000,000.00","144,795,737,180.00",2022-11-27,"148,000,000.00","144,717,789,375.00",2022-11-26,"148,000,000.00","144,638,509,580.00",2022-11-25,"148,000,000.00","144,558,819,662.00",2022-11-24,"148,000,000.00","144,465,116,665.00",2022-11-23,"147,000,000.00","144,357,422,272.00",2022-11-22,"147,000,000.00","144,244,491,889.00",2022-11-21,"147,000,000.00","144,150,329,190.00",2022-11-20,"147,000,000.00","143,956,464,893.00",2022-11-19,"147,000,000.00","143,956,464,893.00",2022-11-18,"147,000,000.00","143,867,273,775.00",2022-11-17,"147,000,000.00","143,774,710,710.00",2022-11-16,"147,000,000.00","143,690,458,358.00",2022-11-15,"147,000,000.00","143,569,141,731.00",2022-11-14,"147,000,000.00","143,526,883,566.00",2022-11-13,"146,000,000.00","143,440,552,117.00",2022-11-12,"146,000,000.00","143,349,752,725.00",2022-11-11,"146,000,000.00","143,222,206,607.00",2022-11-10,"146,000,000.00","143,137,821,164.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:36 EST,550,UCJplp5SjeGSdVdwsfb9Q7lQ,Jplp5SjeGSdVdwsfb9Q7lQ,,@likenastyaofficial,Like Nastya,2016-12-06,entertainment,US,United States,https://yt3.ggpht.com/ytc/AMLnZu82C2HA_T5m6zY8YM96dsgnKYAmm6XBWP5xGUb1SA=s88-c-k-c0x00ffffff-no-rj,,https://www.youtube.com/channel/UCJplp5SjeGSdVdwsfb9Q7lQ,https://www.facebook.com/likenastya,,,https://www.instagram.com/likenastya/,,,https://www.tiktok.com/@likenastya,739.00,"102,000,000.00","85,969,463,627.00",0.00,0.00,0.00,0.00,0.00,"1,000,000.00","2,000,000.00","5,800,000.00","19,800,000.00","25,311,698.00","76,277,597.00","159,667,475.00","323,046,689.00","649,784,943.00","1,554,655,762.00","2,410,049,036.00","7,245,183,137.00","20,218,522,012.00",A,FALSE,TRUE,,,,92.00,9.00,5.00,4.00,2022-12-09,"102,000,000.00","85,969,463,627.00",2022-12-08,"102,000,000.00","85,944,041,937.00",2022-12-07,"102,000,000.00","85,918,730,239.00",2022-12-06,"102,000,000.00","85,918,730,239.00",2022-12-05,"102,000,000.00","85,867,764,340.00",2022-12-04,"102,000,000.00","85,839,653,531.00",2022-12-03,"102,000,000.00","85,839,653,531.00",2022-12-02,"102,000,000.00","85,809,856,770.00",2022-12-01,"102,000,000.00","85,784,374,462.00",2022-11-30,"102,000,000.00","85,760,277,762.00",2022-11-29,"102,000,000.00","85,738,486,989.00",2022-11-28,"102,000,000.00","85,716,591,485.00",2022-11-27,"102,000,000.00","85,695,417,213.00",2022-11-26,"102,000,000.00","85,668,565,241.00",2022-11-25,"102,000,000.00","85,644,357,129.00",2022-11-24,"102,000,000.00","85,620,995,248.00",2022-11-23,"102,000,000.00","85,575,195,757.00",2022-11-22,"102,000,000.00","85,575,195,757.00",2022-11-21,"102,000,000.00","85,551,740,390.00",2022-11-20,"102,000,000.00","85,530,046,789.00",2022-11-19,"102,000,000.00","85,504,506,710.00",2022-11-18,"102,000,000.00","85,480,949,422.00",2022-11-17,"102,000,000.00","85,462,411,786.00",2022-11-16,"102,000,000.00","85,443,442,762.00",2022-11-15,"102,000,000.00","85,426,905,522.00",2022-11-14,"102,000,000.00","85,411,116,922.00",2022-11-13,"102,000,000.00","85,396,083,453.00",2022-11-12,"102,000,000.00","85,379,103,652.00",2022-11-11,"102,000,000.00","85,345,553,595.00",2022-11-10,"102,000,000.00","85,330,227,716.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:37 EST,549,UCbrXS7LGc4IsMC4Ut4wIHyQ,brXS7LGc4IsMC4Ut4wIHyQ,roystongkingsuccess,@roystongkingsuccess,Royston G King - Success,2021-05-25,entertainment,US,United States,https://yt3.ggpht.com/D95vqdvQacU5IYQht9Tw6kQPWrjri5g96OPtZWZn4BlBS8ycPLekn7bA7w5qE2jrvyGiRARDzQ=s88-c-k-c0x00ffffff-no-rj,,https://www.youtube.com/channel/UCbrXS7LGc4IsMC4Ut4wIHyQ,https://www.facebook.com/roystongkingofficials,,,https://www.instagram.com/roystongking/,,,,23.00,"1,400,000.00","16,133.00",0.00,"-10,000.00","-10,000.00","-10,000.00","-10,000.00","-10,000.00","-20,000.00","-40,000.00",,12.00,77.00,163.00,294.00,582.00,"5,668.00","10,442.00","13,835.00",,B-,FALSE,FALSE,,,,"780,786.00","1,161.00","3,742,530.00",917.00,2022-12-09,"1,400,000.00","16,133.00",2022-12-08,"1,400,000.00","16,133.00",2022-12-07,"1,400,000.00","16,121.00",2022-12-06,"1,410,000.00","16,091.00",2022-12-05,"1,410,000.00","16,056.00",2022-12-04,"1,410,000.00","16,041.00",2022-12-03,"1,410,000.00","16,041.00",2022-12-02,"1,410,000.00","16,025.00",2022-12-01,"1,410,000.00","15,970.00",2022-11-30,"1,410,000.00","15,970.00",2022-11-29,"1,410,000.00","15,933.00",2022-11-28,"1,410,000.00","15,933.00",2022-11-27,"1,410,000.00","15,915.00",2022-11-26,"1,410,000.00","15,890.00",2022-11-25,"1,410,000.00","15,861.00",2022-11-24,"1,410,000.00","15,839.00",2022-11-23,"1,410,000.00","15,839.00",2022-11-22,"1,410,000.00","15,799.00",2022-11-21,"1,410,000.00","15,778.00",2022-11-20,"1,410,000.00","15,778.00",2022-11-19,"1,410,000.00","15,762.00",2022-11-18,"1,410,000.00","15,736.00",2022-11-17,"1,410,000.00","15,720.00",2022-11-16,"1,410,000.00","15,704.00",2022-11-15,"1,410,000.00","15,692.00",2022-11-14,"1,410,000.00","15,692.00",2022-11-13,"1,410,000.00","15,671.00",2022-11-12,"1,410,000.00","15,663.00",2022-11-11,"1,410,000.00","15,623.00",2022-11-10,"1,410,000.00","15,601.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:38 EST,548,UCIs62lUAAbac1mdqGIdSVJQ,Is62lUAAbac1mdqGIdSVJQ,murliwalehausla,@murliwalehausla,Murliwale Hausla,2019-02-26,animals,IN,India,https://yt3.ggpht.com/ytc/AMLnZu9xC_5gEffCSkEzcHlPVb6oDtB018uzBi40DU30bw=s88-c-k-c0x00ffffff-no-rj,,https://www.youtube.com/channel/UCIs62lUAAbac1mdqGIdSVJQ,https://www.facebook.com/hauslamurliwale/,,https://twitter.com/murliwalehausla?s=09,https://www.instagram.com/murliwalehausla24/?hl=en,,,,601.00,"8,000,000.00","2,259,536,400.00",0.00,"10,000.00","20,000.00","40,000.00","140,000.00","520,000.00","850,000.00","1,750,000.00",,"3,106,658.00","6,812,250.00","11,977,397.00","27,101,798.00","79,458,359.00","221,537,580.00","368,394,434.00","726,891,600.00",,A-,FALSE,FALSE,,,,"3,380.00",488.00,"3,363.00",221.00,2022-12-09,"8,000,000.00","2,259,536,400.00",2022-12-08,"8,000,000.00","2,259,536,400.00",2022-12-07,"8,000,000.00","2,256,429,742.00",2022-12-06,"8,000,000.00","2,254,573,172.00",2022-12-05,"7,990,000.00","2,252,724,150.00",2022-12-04,"7,990,000.00","2,252,724,150.00",2022-12-03,"7,990,000.00","2,250,790,862.00",2022-12-02,"7,990,000.00","2,249,323,709.00",2022-12-01,"7,980,000.00","2,247,559,003.00",2022-11-30,"7,980,000.00","2,244,551,546.00",2022-11-29,"7,980,000.00","2,242,437,246.00",2022-11-28,"7,970,000.00","2,242,437,246.00",2022-11-27,"7,970,000.00","2,240,414,240.00",2022-11-26,"7,970,000.00","2,235,728,433.00",2022-11-25,"7,960,000.00","2,234,084,361.00",2022-11-24,"7,960,000.00","2,232,434,602.00",2022-11-23,"7,960,000.00","2,230,625,819.00",2022-11-22,"7,950,000.00","2,230,625,819.00",2022-11-21,"7,950,000.00","2,228,161,670.00",2022-11-20,"7,940,000.00","2,223,225,896.00",2022-11-19,"7,940,000.00","2,223,225,896.00",2022-11-18,"7,930,000.00","2,217,822,487.00",2022-11-17,"7,930,000.00","2,217,822,487.00",2022-11-16,"7,920,000.00","2,206,605,721.00",2022-11-15,"7,910,000.00","2,206,605,721.00",2022-11-14,"7,900,000.00","2,200,716,189.00",2022-11-13,"7,890,000.00","2,196,972,524.00",2022-11-12,"7,880,000.00","2,193,235,442.00",2022-11-11,"7,870,000.00","2,186,571,626.00",2022-11-10,"7,870,000.00","2,183,563,410.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:40 EST,547,UCpEhnqL0y41EpW2TvWAHD7Q,setindia,setindia,@setindia,SET India,2006-09-20,entertainment,IN,India,https://yt3.ggpht.com/g_V8HPxmEoE8exOkI1F1Vud9rg91SccSjoEKNdGE9otuFnVUxbFTqI71g33SS367FFhOLtrCBqU=s88-c-k-c0x00ffffff-no-rj,"https://yt3.ggpht.com/awmO-Hr3znwntpsWitW7GV3twY1sLw9Fhq7Dx7q3JE8y56LY5iYse78gsP8nO8AhCgte1FSJQA=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q,https://www.facebook.com/SonyLiv,,https://twitter.com/sonyliv,,,,,"100,321.00","147,000,000.00","135,011,663,016.00",0.00,0.00,0.00,0.00,"1,000,000.00","3,000,000.00","5,000,000.00","12,000,000.00","26,000,000.00","66,879,914.00","132,032,776.00","401,486,157.00","887,795,082.00","1,996,023,012.00","4,072,829,298.00","6,415,945,919.00","15,266,739,348.00","29,372,701,061.00",A++,FALSE,FALSE,family,movie,set india,5.00,4.00,3.00,2.00,2022-12-09,"147,000,000.00","135,011,663,016.00",2022-12-08,"147,000,000.00","134,944,606,381.00",2022-12-07,"147,000,000.00","134,877,726,467.00",2022-12-06,"147,000,000.00","134,812,573,605.00",2022-12-05,"147,000,000.00","134,812,573,605.00",2022-12-04,"147,000,000.00","134,743,626,418.00",2022-12-03,"147,000,000.00","134,677,005,680.00",2022-12-02,"147,000,000.00","134,608,642,336.00",2022-12-01,"147,000,000.00","134,543,120,224.00",2022-11-30,"147,000,000.00","134,475,264,070.00",2022-11-29,"147,000,000.00","134,406,799,850.00",2022-11-28,"147,000,000.00","134,339,980,136.00",2022-11-27,"147,000,000.00","134,272,341,186.00",2022-11-26,"147,000,000.00","134,192,691,940.00",2022-11-25,"147,000,000.00","134,127,583,302.00",2022-11-24,"147,000,000.00","134,056,811,299.00",2022-11-23,"147,000,000.00","133,988,564,163.00",2022-11-22,"147,000,000.00","133,919,830,149.00",2022-11-21,"146,000,000.00","133,787,561,729.00",2022-11-20,"146,000,000.00","133,717,572,729.00",2022-11-19,"146,000,000.00","133,717,572,729.00",2022-11-18,"146,000,000.00","133,583,292,872.00",2022-11-17,"146,000,000.00","133,583,292,872.00",2022-11-16,"146,000,000.00","133,443,191,687.00",2022-11-15,"146,000,000.00","133,373,331,735.00",2022-11-14,"146,000,000.00","133,373,331,735.00",2022-11-13,"146,000,000.00","133,226,573,496.00",2022-11-12,"146,000,000.00","133,226,573,496.00",2022-11-11,"146,000,000.00","133,082,594,789.00",2022-11-10,"146,000,000.00","133,082,594,789.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:42 EST,546,UC2uoWlDCtn8QuAwqn3T46zw,jquilesrf,justinquiles,@justinquiles,Justin Quiles,2011-03-11,music,US,United States,https://yt3.ggpht.com/1G08Prk_W6EwSMD2E-QG28FpJjIt25I733G_3ZsXtPi0AJcEZBDUU-OBs2GT7V9ILCjLPH6aOQ=s88-c-k-c0x00ffffff-no-nd-rj,"https://yt3.ggpht.com/btdpfMYut4gUjJDqj3-UzTgECXy_zpf-HsJvHEGscCHLl46S_CJsAoLZUelu09M_7qvjuNZs=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",https://www.youtube.com/channel/UC2uoWlDCtn8QuAwqn3T46zw,https://www.facebook.com/jquilesofficial,,https://www.twitter.com/jquiles,https://instagram.com/jquiles,,,,284.00,"4,510,000.00","3,791,937,197.00",0.00,0.00,0.00,"10,000.00","20,000.00","40,000.00","70,000.00","160,000.00","460,000.00","1,648,406.00","3,546,857.00","8,504,445.00","17,317,926.00","37,570,479.00","79,363,161.00","123,819,698.00","269,762,415.00","1,364,333,997.00",B+,FALSE,FALSE,male,music,singer,"9,420.00",841.00,"1,646.00",603.00,2022-12-09,"4,510,000.00","3,791,937,197.00",2022-12-08,"4,510,000.00","3,790,900,621.00",2022-12-07,"4,510,000.00","3,789,252,215.00",2022-12-06,"4,510,000.00","3,788,442,938.00",2022-12-05,"4,510,000.00","3,787,353,764.00",2022-12-04,"4,510,000.00","3,786,323,341.00",2022-12-03,"4,510,000.00","3,784,459,514.00",2022-12-02,"4,510,000.00","3,783,469,771.00",2022-12-01,"4,510,000.00","3,782,396,176.00",2022-11-30,"4,500,000.00","3,780,919,108.00",2022-11-29,"4,500,000.00","3,779,750,420.00",2022-11-28,"4,500,000.00","3,778,706,544.00",2022-11-27,"4,500,000.00","3,777,551,934.00",2022-11-26,"4,500,000.00","3,776,564,566.00",2022-11-25,"4,500,000.00","3,774,863,089.00",2022-11-24,"4,500,000.00","3,773,582,695.00",2022-11-23,"4,500,000.00","3,772,683,104.00",2022-11-22,"4,500,000.00","3,771,158,558.00",2022-11-21,"4,500,000.00","3,770,091,413.00",2022-11-20,"4,500,000.00","3,768,530,396.00",2022-11-19,"4,500,000.00","3,767,896,218.00",2022-11-18,"4,500,000.00","3,766,555,020.00",2022-11-17,"4,500,000.00","3,764,562,197.00",2022-11-16,"4,500,000.00","3,763,962,226.00",2022-11-15,"4,500,000.00","3,762,307,070.00",2022-11-14,"4,490,000.00","3,761,255,027.00",2022-11-13,"4,490,000.00","3,759,913,134.00",2022-11-12,"4,490,000.00","3,758,818,334.00",2022-11-11,"4,490,000.00","3,756,654,755.00",2022-11-10,"4,490,000.00","3,756,064,591.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:19:46 EST,545,UC6-F5tO8uklgE9Zy8IvbdFw,sabtv,sonysab,@sonysab,Sony SAB,2007-08-04,entertainment,IN,India,https://yt3.ggpht.com/ZpOiFmWUm4adqClpTlOpr-ZJQvvgf9wAgN6KVo10xTeKd5Rxwg7pqgNvDZitgyhLRSG4C_EFUQ=s88-c-k-c0x00ffffff-no-rj,"https://yt3.ggpht.com/aSo0z3Ir_e2DfWvn3mhDUAJPmiAl_a6bObH8SWzOGOkONzujFHKTZBD-uIHYvyeS1tiL-SfCHGU=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw,https://www.facebook.com/SonyLiv,,https://twitter.com/sonyliv,,,,,"61,632.00","74,800,000.00","89,014,662,597.00",0.00,"100,000.00","200,000.00","400,000.00","1,000,000.00","2,000,000.00","3,000,000.00","6,600,000.00","14,100,000.00",0.00,"95,482,437.00","345,669,223.00","692,330,820.00","1,431,598,784.00","3,051,736,408.00","4,732,795,636.00","9,999,525,173.00","21,288,431,544.00",A++,FALSE,FALSE,company,india,television,6.00,18.00,4.00,5.00,2022-12-09,"74,800,000.00","89,014,662,597.00",2022-12-08,"74,800,000.00","88,967,401,349.00",2022-12-07,"74,800,000.00","88,967,401,349.00",2022-12-06,"74,700,000.00","88,871,918,912.00",2022-12-05,"74,700,000.00","88,871,918,912.00",2022-12-04,"74,700,000.00","88,771,758,295.00",2022-12-03,"74,600,000.00","88,721,009,733.00",2022-12-02,"74,600,000.00","88,721,009,733.00",2022-12-01,"74,600,000.00","88,621,732,126.00",2022-11-30,"74,600,000.00","88,621,732,126.00",2022-11-29,"74,500,000.00","88,521,783,671.00",2022-11-28,"74,500,000.00","88,521,783,671.00",2022-11-27,"74,500,000.00","88,474,188,467.00",2022-11-26,"74,400,000.00","88,419,583,996.00",2022-11-25,"74,400,000.00","88,371,935,680.00",2022-11-24,"74,400,000.00","88,275,070,529.00",2022-11-23,"74,300,000.00","88,275,070,529.00",2022-11-22,"74,300,000.00","88,225,528,167.00",2022-11-21,"74,300,000.00","88,129,215,311.00",2022-11-20,"74,200,000.00","88,076,831,813.00",2022-11-19,"74,200,000.00","88,076,831,813.00",2022-11-18,"74,200,000.00","88,026,206,630.00",2022-11-17,"74,100,000.00","87,979,169,715.00",2022-11-16,"74,100,000.00","87,931,375,040.00",2022-11-15,"74,100,000.00","87,882,868,082.00",2022-11-14,"74,000,000.00","87,787,520,355.00",2022-11-13,"74,000,000.00","87,736,200,024.00",2022-11-12,"74,000,000.00","87,633,985,541.00",2022-11-11,"73,900,000.00","87,633,985,541.00",2022-11-10,"73,900,000.00","87,633,985,541.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
